"channel","pitch","tick_on","tick_off","dur_ticks","velocity","nota_nombre","clase_pitch","fuera_escala_mayor","fuera_escala_menor","duracion_muy_corta","velocidad_anomala","intervalo_disonante"
0,74,74880,75360,480,73,"D5",2,TRUE,FALSE,FALSE,TRUE,FALSE
0,66,75841,76320,479,45,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,75841,75973,132,66,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,75961,76093,132,55,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,76441,76572,131,55,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,76560,76693,133,55,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,76681,76812,131,55,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,66,76800,77280,480,37,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,85,78241,78302,61,45,"C#6",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,86,78480,78541,61,45,"D6",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,62,79442,79680,238,33,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,52,79680,79920,240,37,"E3",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,78,79920,80040,120,44,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,80040,80162,122,44,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,57,80162,80220,58,37,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,61,80400,80460,60,30,"C#4",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,79,80400,80460,60,46,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,77,80640,80880,240,54,"F5",5,TRUE,TRUE,FALSE,FALSE,TRUE
0,78,80880,81121,241,45,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,66,81601,82080,479,45,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,81601,81733,132,66,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,81720,81852,132,55,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,82202,82333,131,55,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,82320,82453,133,55,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,82440,82572,132,55,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,66,82560,83040,480,37,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,85,84001,84062,61,45,"C#6",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,86,84240,84301,61,45,"D6",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,62,85202,85440,238,33,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,52,85440,85680,240,37,"E3",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,78,85680,85800,120,44,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,85800,85922,122,44,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,57,85922,86160,238,37,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,86041,86160,119,44,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,61,86160,86400,240,32,"C#4",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,78,87360,87448,88,47,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,87442,87529,87,43,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,87520,87608,88,48,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,66,87602,87721,119,26,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,87602,87688,86,43,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,87679,87767,88,48,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,87760,87848,88,44,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,87839,87928,89,48,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,87920,88007,87,44,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,87999,88087,88,44,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,66,88080,88200,120,30,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,76,88080,88212,132,48,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,74,88200,88332,132,44,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,64,88320,88440,120,37,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,73,88320,88440,120,50,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,67,88562,88681,119,29,"G4",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,76,89280,89401,121,50,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,66,89401,89532,131,38,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,67,89521,89652,131,38,"G4",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,66,89640,89772,132,38,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,62,89880,90014,134,40,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,61,90002,90132,130,40,"C#4",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,57,91200,91320,120,36,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,91200,91290,90,47,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,79,91360,91448,88,48,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,61,91441,91560,119,26,"C#4",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,79,91841,91927,86,44,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,61,91922,92042,120,30,"C#4",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,76,92042,92173,131,44,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,54,92162,92280,118,37,"F#3",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,54,93480,93613,133,38,"F#3",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,55,93600,93732,132,39,"G3",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,61,93960,94092,132,42,"C#4",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,62,94080,94560,480,44,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,94440,94572,132,49,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,94560,94692,132,50,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,85,94922,95053,131,53,"C#6",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,86,95041,95173,132,55,"D6",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,85,95160,95292,132,56,"C#6",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,57,95520,95640,120,37,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,95520,95652,132,56,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,95640,95772,132,55,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,76,96241,96372,131,45,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,75,96360,96493,133,43,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,76,96481,96612,131,45,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,78,96600,96733,133,47,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,96721,96852,131,49,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,79,97201,97332,131,53,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,97320,97452,132,51,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,55,97440,97560,120,30,"G3",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,74,97560,97692,132,48,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,56,97681,97800,119,30,"G#3",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,73,97922,98053,131,50,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,98041,98172,131,42,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,55,98160,98402,242,40,"G3",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,73,98160,98292,132,42,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,50,98640,98760,120,40,"D3",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,49,98880,99121,241,50,"C#3",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,79,98880,99013,133,55,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,45,99121,99361,240,44,"A2",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,99121,99254,133,46,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,79,99361,99492,131,56,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,99480,99612,132,47,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,54,99600,99722,122,44,"F#3",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,76,99600,99732,132,48,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,73,99840,99972,132,57,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,99960,100092,132,47,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,55,100080,100322,242,44,"G3",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,73,100080,100212,132,47,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,50,100562,100680,118,45,"D3",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,49,100801,101040,239,54,"C#3",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,79,100801,100932,131,65,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,45,101040,101280,240,47,"A2",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,101040,101172,132,54,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,79,101280,101412,132,70,"G5",7,TRUE,FALSE,FALSE,TRUE,TRUE
0,78,101400,101533,133,56,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,54,101521,101640,119,48,"F#3",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,76,101521,101653,132,56,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,73,101761,101880,119,79,"C#5",1,FALSE,TRUE,FALSE,TRUE,FALSE
0,78,102240,102360,120,74,"F#5",6,FALSE,FALSE,FALSE,TRUE,FALSE
0,73,102721,102842,121,77,"C#5",1,FALSE,TRUE,FALSE,TRUE,FALSE
0,78,103200,103322,122,77,"F#5",6,FALSE,FALSE,FALSE,TRUE,FALSE
0,74,103560,103682,122,64,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,73,103682,103772,90,69,"C#5",1,FALSE,TRUE,FALSE,TRUE,TRUE
0,76,103682,103772,90,84,"E5",4,FALSE,FALSE,FALSE,TRUE,FALSE
0,81,103921,104010,89,74,"A5",9,FALSE,FALSE,FALSE,TRUE,FALSE
0,81,104161,104251,90,74,"A5",9,FALSE,FALSE,FALSE,TRUE,FALSE
0,81,104402,104492,90,74,"A5",9,FALSE,FALSE,FALSE,TRUE,FALSE
0,81,104640,105060,420,74,"A5",9,FALSE,FALSE,FALSE,TRUE,FALSE
0,74,105060,105120,60,41,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,73,105120,105242,122,42,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,73,105361,105480,119,40,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,105480,105600,120,40,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,57,105600,105840,240,34,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,75,105600,105840,240,45,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,80,106802,107040,238,42,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,57,107040,107280,240,29,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,74,108240,108480,240,40,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,56,108480,108722,242,34,"G#3",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,108722,108960,238,42,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,52,108960,109200,240,30,"E3",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,73,108960,109200,240,45,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,62,109200,109440,240,28,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,71,109200,109440,240,42,"B4",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,61,109440,109681,241,34,"C#4",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,109681,109920,239,44,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,56,109920,110160,240,30,"G#3",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,54,110880,111120,240,29,"F#3",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,76,111060,111120,60,42,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,74,111120,111360,240,47,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,52,111360,111601,241,34,"E3",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,74,112082,112200,118,44,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,73,112200,112320,120,42,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,73,112560,112681,121,42,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,112801,112920,119,44,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,75,113041,113162,121,47,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,57,113280,113520,240,34,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,75,113280,113520,240,45,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,76,114062,114120,58,37,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,75,114120,114180,60,37,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,76,114180,114240,60,37,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,80,114481,114600,119,42,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,57,114720,114960,240,29,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,74,115981,116040,59,37,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,73,116040,116100,60,37,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,116100,116160,60,37,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,56,116160,116401,241,34,"G#3",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,116401,116520,119,42,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,52,116640,116880,240,30,"E3",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,118080,118560,480,45,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,118560,119041,481,30,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,118560,118622,62,43,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,118622,118680,58,39,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,118680,118740,60,43,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,118740,118801,61,40,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,118801,118880,79,43,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,68,118960,119041,81,40,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,57,119041,119520,479,38,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,76,119161,119280,119,44,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,75,119280,119400,120,47,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,76,119400,119520,120,43,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,119761,119880,119,51,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,75,119761,119880,119,51,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,76,119880,120001,121,51,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,120480,120600,120,58,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,120480,120600,120,62,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,64,120721,120841,120,53,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,74,120721,120841,120,52,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,76,121081,121200,119,44,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,75,121200,121320,120,47,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,76,121320,121440,120,43,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,57,121682,121800,118,52,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,75,121682,121800,118,51,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,76,121800,121920,120,51,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,56,122400,122520,120,57,"G#3",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,122400,122520,120,62,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,52,122640,122760,120,53,"E3",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,74,122640,122760,120,52,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,64,123000,123121,121,35,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,63,123121,123241,120,37,"D#4",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,64,123241,123361,120,34,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,64,123480,123600,120,37,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,63,123600,123720,120,40,"D#4",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,81,123600,123720,120,57,"A5",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,62,124320,124440,120,49,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,80,124320,124440,120,63,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,64,124920,125041,121,35,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,63,125041,125161,120,37,"D#4",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,64,125161,125281,120,34,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,45,125520,125640,120,57,"A2",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,63,125520,125640,120,40,"D#4",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,64,125640,125760,120,40,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,44,126241,126360,119,60,"G#2",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,62,126241,126360,119,49,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,40,126481,126601,120,58,"E2",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,62,126481,126601,120,41,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,69,127560,127680,120,29,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,127680,127801,121,35,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,127801,127921,120,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,127921,128040,119,30,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,128040,128161,121,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,128761,128880,119,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,128880,129001,121,30,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,129001,129121,120,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,80,129001,129040,39,45,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,129240,129362,122,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,129362,129480,118,30,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,80,129362,129480,118,47,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,129480,129600,120,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,129721,129840,119,32,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,129840,129961,121,32,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,81,129840,130080,240,45,"A5",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,62,130080,130202,122,34,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,80,130080,130321,241,47,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,130202,130321,119,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,130321,130441,120,30,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,78,130321,130560,239,45,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,130680,130800,120,37,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,130800,130920,120,28,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,130920,131040,120,28,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,131400,131520,120,37,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,131520,131641,121,45,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,131641,131761,120,39,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,131761,131881,120,39,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,131881,132001,120,39,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,73,133980,134041,61,49,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,62,134041,134160,119,39,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,69,135241,135361,120,29,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,135361,135480,119,35,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,135480,135602,122,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,135602,135720,118,30,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,135720,135840,120,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,136440,136561,121,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,136561,136680,119,30,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,136680,136800,120,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,80,136680,136721,41,45,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,136920,137041,121,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,137041,137161,120,30,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,80,137041,137161,120,47,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,137161,137280,119,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,137402,137521,119,32,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,137521,137641,120,32,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,81,137521,137760,239,45,"A5",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,62,137760,137880,120,34,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,80,137760,138000,240,47,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,137880,138000,120,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,138000,138120,120,30,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,78,138000,138240,240,45,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,138360,138482,122,37,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,138482,138600,118,28,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,138600,138720,120,28,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,139080,139200,120,37,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,139200,139320,120,45,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,139320,139442,122,39,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,139442,139560,118,39,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,139560,139680,120,39,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,73,141661,141720,59,49,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,62,141720,141842,122,39,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,69,144000,144240,240,75,"A4",9,FALSE,FALSE,FALSE,TRUE,FALSE
0,41,144480,144720,240,52,"F2",5,TRUE,TRUE,FALSE,FALSE,FALSE
0,53,144480,144720,240,63,"F3",5,TRUE,TRUE,FALSE,FALSE,TRUE
0,71,144480,144720,240,64,"B4",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,74,144480,144720,240,64,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,80,144480,144720,240,75,"G#5",8,FALSE,TRUE,FALSE,TRUE,TRUE
0,81,144960,145201,241,75,"A5",9,FALSE,FALSE,FALSE,TRUE,FALSE
0,74,145920,146160,240,47,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,64,146160,146281,121,36,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,73,146401,146640,239,47,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,62,146640,146760,120,35,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,52,146881,147840,959,40,"E3",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,62,146881,147121,240,39,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,71,146881,147121,240,47,"B4",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,61,147121,147241,120,34,"C#4",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,147360,147600,240,47,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,147600,147721,121,34,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,147600,147721,121,41,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,57,147840,148320,480,39,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
